gene_cluster_id	Agnostos_categories!DISC	Agnostos_categories!EU	Agnostos_categories!GU	Agnostos_categories!K	Agnostos_categories!KWP	Agnostos_categories!SINGL	Agnostos_categories!NA	Agnostos_number_of_clusters
GC_00000518	0	0	0	1	0	0	0	1
GC_00000519	0	0	0	1	0	0	0	2
GC_00000520	0	0	0	1	0	0	0	2
GC_00000521	0	0	0	1	0	0	0	1
GC_00000522	0	0	0	1	0	0	0	1
GC_00000523	0	0	1	0	0	0	0	1
GC_00000524	0	0	0	1	0	0	0	1
GC_00000525	0	0	0	1	0	0	0	1
GC_00000526	0.5833333333333334	0	0	0.4166666666666667	0	0	0	2
GC_00000527	0	0	0	1	0	0	0	1
GC_00000528	0	0	0	1	0	0	0	1
GC_00000529	0	0	0	1	0	0	0	1
GC_00000530	0	0	0	1	0	0	0	2
GC_00000531	0	0	0	1	0	0	0	3
GC_00000532	0	0	0	1	0	0	0	1
GC_00000533	0	0	1	0	0	0	0	2
GC_00000534	0	0	0	1	0	0	0	1
GC_00000535	0	0	1	0	0	0	0	1
GC_00000536	0	0	0	1	0	0	0	1
GC_00000537	0	0	0	1	0	0	0	2
GC_00000538	0	0	0	1	0	0	0	1
GC_00000539	0	0	0	1	0	0	0	1
GC_00000540	0	0	0	1	0	0	0	1
GC_00000541	0	0	0	1	0	0	0	1
GC_00000542	0	0	0	1	0	0	0	1
GC_00000543	0	0	0	1	0	0	0	1
GC_00000544	0	0	0	1	0	0	0	1
GC_00000545	0	0	0	1	0	0	0	1
GC_00000546	0	0	0	1	0	0	0	1
GC_00000547	0	0	0	1	0	0	0	1
GC_00000548	1	0	0	0	0	0	0	1
GC_00000549	0	0	0	1	0	0	0	1
GC_00000550	0	0	0	1	0	0	0	1
GC_00000551	0	0	0	1	0	0	0	2
GC_00000552	0	0	0	1	0	0	0	1
GC_00000553	0	0	0	1	0	0	0	1
GC_00000554	0	0	1	0	0	0	0	1
GC_00000555	0	0	0	1	0	0	0	2
GC_00000556	0	0	0	1	0	0	0	1
GC_00000557	0	0	0	1	0	0	0	1
GC_00000558	0	0	0	1	0	0	0	1
GC_00000559	0	0	0	1	0	0	0	2
GC_00000560	0	0	0	1	0	0	0	1
GC_00000561	0	0	0	1	0	0	0	2
GC_00000562	0	0	0	1	0	0	0	1
GC_00000563	0.5	0	0	0.5	0	0	0	3
GC_00000564	0	0	1	0	0	0	0	1
GC_00000565	0	0	0	1	0	0	0	1
GC_00000566	0	0	0	1	0	0	0	2
GC_00000567	0	0	0	1	0	0	0	1
GC_00000568	1	0	0	0	0	0	0	1
GC_00000569	0	0	0	1	0	0	0	2
GC_00000570	0	0	0	1	0	0	0	1
GC_00000571	0	0	0	1	0	0	0	1
GC_00000572	0	0	0	1	0	0	0	1
GC_00000573	0.3333333333333333	0	0	0.6666666666666666	0	0	0	2
GC_00000574	0	0	0	1	0	0	0	1
GC_00000575	0	0	1	0	0	0	0	1
GC_00000576	0	0	1	0	0	0	0	1
GC_00000577	0	0	0	1	0	0	0	2
GC_00000578	0	0	1	0	0	0	0	1
GC_00000579	0	0	0	1	0	0	0	1
GC_00000580	1	0	0	0	0	0	0	1
GC_00000581	0	0	0	1	0	0	0	1
GC_00000582	0	0	0	1	0	0	0	1
GC_00000583	0	0	0	1	0	0	0	2
GC_00000584	1	0	0	0	0	0	0	1
GC_00000585	0	0	0	1	0	0	0	2
GC_00000586	0	0	0	1	0	0	0	1
GC_00000587	0	0	0	1	0	0	0	2
GC_00000588	0	0	0	1	0	0	0	2
GC_00000589	0	0	1	0	0	0	0	1
GC_00000590	0	0	0	1	0	0	0	1
GC_00000591	0	0	0	1	0	0	0	1
GC_00000592	0	0	0	1	0	0	0	1
GC_00000593	0	0	0	1	0	0	0	1
GC_00000594	0	0	0	1	0	0	0	1
GC_00000595	0	0	0	1	0	0	0	1
GC_00000596	0	0	0	1	0	0	0	1
GC_00000597	0	0	0	1	0	0	0	1
GC_00000598	0	0	0	1	0	0	0	2
GC_00000599	0	0	0	1	0	0	0	1
GC_00000600	0	0	0.5	0	0.5	0	0	2
GC_00000601	0	0	0	1	0	0	0	1
GC_00000602	0	0	0	1	0	0	0	1
GC_00000603	0	0	0	1	0	0	0	1
GC_00000604	0	0	0	1	0	0	0	1
GC_00000605	0	0	0	1	0	0	0	1
GC_00000606	0	0	0	1	0	0	0	1
GC_00000607	0	0	0	1	0	0	0	1
GC_00000608	0	0	0	1	0	0	0	1
GC_00000609	0	0	0	1	0	0	0	1
GC_00000610	0	0	0	1	0	0	0	1
GC_00000611	0	0	0	1	0	0	0	1
GC_00000612	0	0	0	1	0	0	0	1
GC_00000613	0	0	1	0	0	0	0	1
GC_00000614	0	0	0	1	0	0	0	1
GC_00000615	0	0	0	1	0	0	0	1
GC_00000616	0	0	0	1	0	0	0	1
GC_00000617	0	0	0	1	0	0	0	1
GC_00000618	0	0	0	1	0	0	0	1
GC_00000619	0	0	0	1	0	0	0	2
GC_00000620	0	0	0	1	0	0	0	1
GC_00000621	0	0	0	1	0	0	0	1
GC_00000622	0	0	0	1	0	0	0	1
GC_00000623	0	0	0	1	0	0	0	1
GC_00000624	0	0	0	1	0	0	0	1
GC_00000625	0	0	0	1	0	0	0	1
GC_00000626	0	0	0	1	0	0	0	1
GC_00000627	1	0	0	0	0	0	0	1
GC_00000628	0	0	0	1	0	0	0	2
GC_00000629	0	0	0	1	0	0	0	1
GC_00000630	0	0	0	1	0	0	0	1
GC_00000631	0	0	0	1	0	0	0	2
GC_00000632	0	0	0	1	0	0	0	1
GC_00000633	0	0	0	1	0	0	0	1
GC_00000634	0	0	0	1	0	0	0	1
GC_00000635	0	0	0	1	0	0	0	2
GC_00000636	0	0	0	1	0	0	0	2
GC_00000637	0	0	0	1	0	0	0	1
GC_00000638	0	0	0	1	0	0	0	1
GC_00000639	0	0	0	1	0	0	0	2
GC_00000640	0	0	0	1	0	0	0	1
GC_00000641	0	0	0	1	0	0	0	1
GC_00000642	0	0	0	1	0	0	0	1
GC_00000643	0	0	0	1	0	0	0	1
GC_00000644	0	0	0	1	0	0	0	1
GC_00000645	0	0	0	1	0	0	0	1
GC_00000646	0	0	0	1	0	0	0	1
GC_00000647	0	0	1	0	0	0	0	2
GC_00000648	0	0	0	1	0	0	0	1
GC_00000649	0	0	0	1	0	0	0	2
GC_00000650	0	0	0	1	0	0	0	3
GC_00000651	0	0	0	1	0	0	0	1
GC_00000652	0	0	0	1	0	0	0	1
GC_00000653	0	0	0	1	0	0	0	1
GC_00000654	0	0	0	1	0	0	0	2
GC_00000655	0	0	0	1	0	0	0	2
GC_00000656	0.08333333333333333	0	0	0.9166666666666666	0	0	0	3
GC_00000657	0	0	0	1	0	0	0	2
GC_00000658	0	0	0	1	0	0	0	3
GC_00000659	0	0	0	1	0	0	0	1
GC_00000660	0	0	0	1	0	0	0	1
GC_00000661	0	0	1	0	0	0	0	2
GC_00000662	0	0	0	1	0	0	0	2
GC_00000663	0	0	0	1	0	0	0	1
GC_00000664	0	0	0	1	0	0	0	1
GC_00000665	0	0	0	1	0	0	0	1
GC_00000666	0	0	0	1	0	0	0	1
GC_00000667	0	0	1	0	0	0	0	1
GC_00000668	0	0	0	1	0	0	0	1
GC_00000669	0	0	0	1	0	0	0	1
GC_00000670	0.5833333333333334	0	0	0.4166666666666667	0	0	0	2
GC_00000671	0	0	0	1	0	0	0	1
GC_00000672	0	0	0	1	0	0	0	1
GC_00000673	0	0	1	0	0	0	0	1
GC_00000674	0	0	0	1	0	0	0	1
GC_00000675	0	0	0	1	0	0	0	1
GC_00000676	0	0	0	1	0	0	0	1
GC_00000677	0	0	0	1	0	0	0	1
GC_00000678	0	0	0	1	0	0	0	1
GC_00000679	0	0	0	1	0	0	0	2
GC_00000680	0	0	0	1	0	0	0	3
GC_00000681	0	0	0	1	0	0	0	1
GC_00000682	0	0	0	1	0	0	0	2
GC_00000683	0	0	0	1	0	0	0	1
GC_00000684	0.5833333333333334	0	0	0.3333333333333333	0	0.08333333333333333	0	3
GC_00000685	0	0	0	1	0	0	0	3
GC_00000686	0	0	0	1	0	0	0	2
GC_00000687	0	0	0	1	0	0	0	1
GC_00000688	0	0	0	1	0	0	0	1
GC_00000689	0	0	0	1	0	0	0	1
GC_00000690	0	0	0	1	0	0	0	1
GC_00000691	0	0	0	1	0	0	0	1
GC_00000692	0	0	0	1	0	0	0	2
GC_00000693	0	0	0	1	0	0	0	4
GC_00000694	0	0	0	1	0	0	0	2
GC_00000695	0	0	1	0	0	0	0	2
GC_00000696	0	0	0	1	0	0	0	1
GC_00000697	0	0	0	1	0	0	0	1
GC_00000698	0	0	0	1	0	0	0	1
GC_00000699	0	0	0	1	0	0	0	1
GC_00000700	0	0	0	1	0	0	0	1
GC_00000701	0	0	0	1	0	0	0	2
GC_00000702	0	0	0	1	0	0	0	1
GC_00000703	0	0	0	1	0	0	0	1
GC_00000704	0	0	0	0	1	0	0	1
GC_00000705	0.08333333333333333	0	0	0.9166666666666666	0	0	0	3
GC_00000706	0.5	0	0	0.5	0	0	0	2
GC_00000707	0	0	0	0.9166666666666666	0	0.08333333333333333	0	3
GC_00000708	0.08333333333333333	0	0	0.9166666666666666	0	0	0	2
GC_00000709	0	0	0	1	0	0	0	1
GC_00000710	0	0	0	1	0	0	0	1
GC_00000711	0	0	0	1	0	0	0	1
GC_00000712	0	0	0	1	0	0	0	1
GC_00000713	0	0	0	1	0	0	0	1
GC_00000714	0	0	0	1	0	0	0	1
GC_00000715	0	0	1	0	0	0	0	2
GC_00000716	0	0	0	1	0	0	0	1
GC_00000717	1	0	0	0	0	0	0	1
GC_00000718	0	0	0	1	0	0	0	2
GC_00000719	0	0	0	1	0	0	0	1
GC_00000720	0	0	1	0	0	0	0	2
GC_00000721	0	0	0	1	0	0	0	1
GC_00000722	0	0	0	1	0	0	0	1
GC_00000723	0	0	0	1	0	0	0	1
GC_00000724	0	0	0	1	0	0	0	1
GC_00000725	0	0	0	1	0	0	0	2
GC_00000726	0	0	0	1	0	0	0	3
GC_00000727	0	0	0	1	0	0	0	2
GC_00000728	0	0	1	0	0	0	0	1
GC_00000729	0	0	0	1	0	0	0	1
GC_00000730	0	0	0	1	0	0	0	1
GC_00000731	0	0	0	1	0	0	0	2
GC_00000732	0.5833333333333334	0	0	0.4166666666666667	0	0	0	2
GC_00000733	0	0	0	1	0	0	0	1
GC_00000734	0	0	0	1	0	0	0	2
GC_00000735	0	0	0	1	0	0	0	3
GC_00000736	0	0	0	1	0	0	0	1
GC_00000737	0	0	0	1	0	0	0	2
GC_00000738	0	0	0	1	0	0	0	1
GC_00000739	0	0	1	0	0	0	0	1
GC_00000740	0	0	0	1	0	0	0	1
GC_00000741	0	0	0	1	0	0	0	2
GC_00000742	0	0	0	1	0	0	0	1
GC_00000743	0	0	0	1	0	0	0	1
GC_00000744	0	0	0.9166666666666666	0	0	0.08333333333333333	0	3
GC_00000745	1	0	0	0	0	0	0	1
GC_00000746	0	0	0	1	0	0	0	4
GC_00000747	0	0	0	1	0	0	0	1
GC_00000748	0	0	0	1	0	0	0	1
GC_00000749	0	0	0	1	0	0	0	2
GC_00000750	0	0	0	1	0	0	0	1
GC_00000751	0	0	1	0	0	0	0	1
GC_00000752	0	0	0	1	0	0	0	2
GC_00000753	0	0	0	0	1	0	0	3
GC_00000754	0	0	0	1	0	0	0	2
GC_00000755	0	0	0	1	0	0	0	1
GC_00000756	0	0	0	1	0	0	0	1
GC_00000757	1	0	0	0	0	0	0	1
GC_00000758	0	0	0	1	0	0	0	1
GC_00000759	0	0	0	1	0	0	0	2
GC_00000760	0	0	0	1	0	0	0	2
GC_00000761	0	0	0	1	0	0	0	1
GC_00000762	0	0	0.5833333333333334	0.4166666666666667	0	0	0	3
GC_00000763	0	0	0	1	0	0	0	2
GC_00000764	0	0	0	1	0	0	0	2
GC_00000765	0	0	0	1	0	0	0	1
GC_00000766	0	0	0	1	0	0	0	1
GC_00000767	0	0	1	0	0	0	0	1
GC_00000768	0	0	0	1	0	0	0	1
GC_00000769	0	0	0	1	0	0	0	1
GC_00000770	0	0	0	1	0	0	0	1
GC_00000771	0	0	0	1	0	0	0	1
GC_00000772	0	0	0	1	0	0	0	1
GC_00000773	0	0	0	1	0	0	0	2
GC_00000774	0.4166666666666667	0	0	0.5833333333333334	0	0	0	2
GC_00000775	0	0	0	1	0	0	0	2
GC_00000776	0	0	0	1	0	0	0	1
GC_00000777	0	0	0	1	0	0	0	2
GC_00000778	0	0	0	1	0	0	0	1
GC_00000779	0	0	0	1	0	0	0	1
GC_00000780	0	0	0	1	0	0	0	1
GC_00000781	0	0	0	1	0	0	0	1
GC_00000782	0	0	0	1	0	0	0	1
GC_00000783	0	0	0	1	0	0	0	1
GC_00000784	0	0	0	1	0	0	0	1
GC_00000785	0	0	0	1	0	0	0	1
GC_00000786	0	0	0	1	0	0	0	1
GC_00000787	0.08333333333333333	0	0	0.9166666666666666	0	0	0	3
GC_00000788	0	0	0	1	0	0	0	1
GC_00000789	0.5	0	0	0.5	0	0	0	3
GC_00000790	0	0	0	1	0	0	0	1
GC_00000791	0	0	0	1	0	0	0	2
GC_00000792	0	0	0	1	0	0	0	2
GC_00000793	0.5833333333333334	0	0.4166666666666667	0	0	0	0	2
GC_00000794	0	0	0	1	0	0	0	2
GC_00000795	0.5833333333333334	0	0	0.4166666666666667	0	0	0	2
GC_00000796	0	0	0	1	0	0	0	2
GC_00000797	0	0	0	1	0	0	0	1
GC_00000798	0	0	0	1	0	0	0	1
GC_00000799	0	0	0	1	0	0	0	2
GC_00000800	0	0	0	1	0	0	0	1
GC_00000801	0	0	0	1	0	0	0	1
GC_00000802	0	0	0	1	0	0	0	1
GC_00000803	0.4166666666666667	0	0	0.5833333333333334	0	0	0	2
GC_00000804	0.16666666666666666	0	0	0.8333333333333334	0	0	0	4
GC_00000805	0	0	0	1	0	0	0	1
GC_00000806	0	0	0	1	0	0	0	1
GC_00000807	0	0	0	1	0	0	0	1
GC_00000808	0	0	0	1	0	0	0	1
GC_00000809	0	0	1	0	0	0	0	1
GC_00000810	0	0	0	1	0	0	0	1
GC_00000811	0	0	0	1	0	0	0	1
GC_00000812	0.3333333333333333	0	0	0.6666666666666666	0	0	0	2
GC_00000813	0	0	0	1	0	0	0	2
GC_00000814	0	0	0	1	0	0	0	1
GC_00000815	0	0	0	1	0	0	0	1
GC_00000816	0	0	0	1	0	0	0	1
GC_00000817	0	0	0	1	0	0	0	1
GC_00000818	0	0	0	1	0	0	0	1
GC_00000819	0	0	0	1	0	0	0	2
GC_00000820	0.4166666666666667	0	0	0.5833333333333334	0	0	0	2
GC_00000821	0	0	0	1	0	0	0	1
GC_00000822	0	0	0	1	0	0	0	1
GC_00000823	0	0	0	1	0	0	0	1
GC_00000824	0	0	0	1	0	0	0	2
GC_00000825	0	0	0	1	0	0	0	3
GC_00000826	0	0	0	1	0	0	0	1
GC_00000827	0	0	0	1	0	0	0	2
GC_00000828	0	0	0	1	0	0	0	1
GC_00000829	0.5833333333333334	0	0	0.4166666666666667	0	0	0	2
GC_00000830	0	0	0	1	0	0	0	1
GC_00000831	0	0	0	1	0	0	0	2
GC_00000832	0	0	0	1	0	0	0	1
GC_00000833	0	0	1	0	0	0	0	1
GC_00000834	0	0	0	1	0	0	0	1
GC_00000835	0	0	0	1	0	0	0	1
GC_00000836	0	0	1	0	0	0	0	1
GC_00000837	0	0	1	0	0	0	0	1
GC_00000838	0	0	0	1	0	0	0	1
GC_00000839	0	0	0	1	0	0	0	1
GC_00000840	0	0	0	1	0	0	0	1
GC_00000841	0	0	0	1	0	0	0	1
GC_00000842	0	0	0	1	0	0	0	2
GC_00000843	0	0	0	1	0	0	0	1
GC_00000844	0	0	0	1	0	0	0	1
GC_00000845	0	0	0	1	0	0	0	1
GC_00000846	0	0	0	1	0	0	0	1
GC_00000847	1	0	0	0	0	0	0	1
GC_00000848	0	0	0	1	0	0	0	2
GC_00000849	0	0	0	1	0	0	0	1
GC_00000850	0	0	0	1	0	0	0	1
GC_00000851	0	0	0	1	0	0	0	2
GC_00000852	0.4166666666666667	0	0	0.5833333333333334	0	0	0	2
GC_00000853	0	0	0	1	0	0	0	2
GC_00000854	0	0	0	1	0	0	0	1
GC_00000855	0	0	0	1	0	0	0	1
GC_00000856	0	0	0	1	0	0	0	1
GC_00000857	0	0	0	1	0	0	0	2
GC_00000858	0	0	0	1	0	0	0	2
GC_00000859	0	0	0	1	0	0	0	1
GC_00000860	0	0	0	1	0	0	0	2
GC_00000861	0	0	0	1	0	0	0	1
GC_00000862	0	0	0	1	0	0	0	2
GC_00000863	0	0	0.16666666666666666	0	0.8333333333333334	0	0	2
GC_00000864	0	0	0	1	0	0	0	1
GC_00000865	0	0	0	1	0	0	0	1
GC_00000866	0	0	0	1	0	0	0	1
GC_00000867	0	0	0	1	0	0	0	1
GC_00000868	0	0	0	1	0	0	0	2
GC_00000869	0	0	0	1	0	0	0	1
GC_00000870	0	0	1	0	0	0	0	1
GC_00000871	0	0	0	1	0	0	0	1
GC_00000872	0	0	0	1	0	0	0	1
GC_00000873	0	0	1	0	0	0	0	3
GC_00000874	0	0	0	1	0	0	0	1
GC_00000875	0	0	0	1	0	0	0	1
GC_00000876	0	0	0	1	0	0	0	2
GC_00000877	0	0	0	1	0	0	0	2
GC_00000878	0	0	0	1	0	0	0	1
GC_00000879	0	0	0	1	0	0	0	1
GC_00000880	0	0	0	1	0	0	0	2
GC_00000881	0	0	0.08333333333333333	0.5833333333333334	0.3333333333333333	0	0	3
GC_00000882	0	0	0	1	0	0	0	1
GC_00000883	0	0	0	1	0	0	0	1
GC_00000884	0	0	0	1	0	0	0	2
GC_00000885	0	0	0	1	0	0	0	1
GC_00000886	0	0	0	1	0	0	0	1
GC_00000887	0	0	0	1	0	0	0	2
GC_00000888	1	0	0	0	0	0	0	1
GC_00000889	0	0	0	1	0	0	0	1
GC_00000890	0	0	0	1	0	0	0	1
GC_00000891	1	0	0	0	0	0	0	1
GC_00000892	0	0	0	1	0	0	0	1
GC_00000893	0	0	0	1	0	0	0	1
GC_00000894	0	0	0	1	0	0	0	3
GC_00000895	0	0	0	1	0	0	0	1
GC_00000896	0	0	0	1	0	0	0	1
GC_00000897	0	0	0	1	0	0	0	1
GC_00000898	0	0	0	1	0	0	0	2
GC_00000899	0	0	0	1	0	0	0	3
GC_00000900	0	0	0	1	0	0	0	1
GC_00000901	0	0	0	1	0	0	0	1
GC_00000902	0	0	0	1	0	0	0	1
GC_00000903	0	0	0	1	0	0	0	1
GC_00000904	0	0	0	1	0	0	0	2
GC_00000905	0	0	0	1	0	0	0	1
GC_00000906	0	0	1	0	0	0	0	1
GC_00000907	0	0	0	1	0	0	0	1
GC_00000908	0	0	0	1	0	0	0	1
GC_00000909	0	0	0	1	0	0	0	1
GC_00000910	1	0	0	0	0	0	0	1
GC_00000911	0	0	1	0	0	0	0	2
GC_00000912	0	0	0	1	0	0	0	1
GC_00000913	0	0	0	1	0	0	0	1
GC_00000914	0	0	0	1	0	0	0	1
GC_00000915	0	0	1	0	0	0	0	1
GC_00000916	0	0	0	1	0	0	0	1
GC_00000917	0	0	0	1	0	0	0	1
GC_00000918	0	0	0	1	0	0	0	1
GC_00000919	1	0	0	0	0	0	0	2
GC_00000920	0	0	0	1	0	0	0	1
GC_00000921	0	0	0	1	0	0	0	1
GC_00000922	0	0	0	1	0	0	0	2
GC_00000923	0	0	0	1	0	0	0	2
GC_00000924	0	0	0	1	0	0	0	2
GC_00000925	0	0	0	1	0	0	0	2
GC_00000926	0	0	0	1	0	0	0	1
GC_00000927	0	0	0	1	0	0	0	1
GC_00000928	0	0	0	1	0	0	0	2
GC_00000929	0	0	0	1	0	0	0	1
GC_00000930	0	0	0	1	0	0	0	1
GC_00000931	0	0	0	1	0	0	0	1
GC_00000932	0	0	0	1	0	0	0	1
GC_00000933	0	0	0	1	0	0	0	1
GC_00000934	0.5	0	0	0.5	0	0	0	3
GC_00000935	0.6666666666666666	0	0	0.3333333333333333	0	0	0	2
GC_00000936	0	0	0	1	0	0	0	1
GC_00000937	0	0	1	0	0	0	0	1
GC_00000938	0	0	0	1	0	0	0	1
GC_00000939	0	0	0	1	0	0	0	3
GC_00000940	0	0	0	1	0	0	0	1
GC_00000941	0	0	0	1	0	0	0	1
GC_00000942	0	0	0	1	0	0	0	3
GC_00000943	0.08333333333333333	0	0	0.9166666666666666	0	0	0	3
GC_00000944	0	0	0	1	0	0	0	2
GC_00000945	0	0	0	1	0	0	0	2
GC_00000946	0	0	0	1	0	0	0	1
GC_00000947	0	0	0	1	0	0	0	2
GC_00000948	0	0	0	1	0	0	0	1
GC_00000949	0	0	0	1	0	0	0	1
GC_00000950	0	0	0	1	0	0	0	1
GC_00000951	0	0	0	1	0	0	0	2
GC_00000952	0	0	0	1	0	0	0	2
GC_00000953	0	0	0	1	0	0	0	2
GC_00000954	0	0	0	1	0	0	0	2
GC_00000955	0	0	0	1	0	0	0	1
GC_00000956	0.9166666666666666	0	0	0.08333333333333333	0	0	0	2
GC_00000957	0	0	0	1	0	0	0	2
GC_00000958	0	0	0	1	0	0	0	1
GC_00000959	0	0	0	1	0	0	0	1
GC_00000960	0	0	0	1	0	0	0	1
GC_00000961	0	0	0	1	0	0	0	1
GC_00000962	0	0	0	1	0	0	0	1
GC_00000963	0	0	0	1	0	0	0	1
GC_00000964	0	0	0	1	0	0	0	1
GC_00000965	0	0	0	1	0	0	0	1
GC_00000966	0	0	0	1	0	0	0	4
GC_00000967	0	0	0	1	0	0	0	1
GC_00000968	0	0	0	1	0	0	0	2
GC_00000969	0	0	0	1	0	0	0	2
GC_00000970	0	0	0	1	0	0	0	1
GC_00000971	0	0	0	1	0	0	0	1
GC_00000972	0	0	0	1	0	0	0	1
GC_00000973	0	0	0	1	0	0	0	1
GC_00000974	0	0	0	1	0	0	0	1
GC_00000975	0	0	0	1	0	0	0	2
GC_00000976	0	0	0	1	0	0	0	1
GC_00000977	0	0	0	1	0	0	0	1
GC_00000978	0	0	0	1	0	0	0	1
GC_00000979	0	0	0	1	0	0	0	1
GC_00000980	0	0	0	0.9166666666666666	0	0.08333333333333333	0	3
GC_00000981	0	0	0	1	0	0	0	1
GC_00000982	0	0	0	1	0	0	0	2
GC_00000983	0	0	0	1	0	0	0	1
GC_00000984	1	0	0	0	0	0	0	1
GC_00000985	0	0	0	1	0	0	0	1
GC_00000986	0	0	0	1	0	0	0	1
GC_00000987	0	0	0	1	0	0	0	1
GC_00000988	0.08333333333333333	0	0	0.9166666666666666	0	0	0	4
GC_00000989	0.4166666666666667	0	0	0.5833333333333334	0	0	0	2
GC_00000990	0	0	0	1	0	0	0	1
GC_00000991	0	0	0	1	0	0	0	2
GC_00000992	0	0	0	1	0	0	0	2
GC_00000993	0	0	0	1	0	0	0	1
GC_00000994	0	0	0	1	0	0	0	2
GC_00000995	0	0	0	1	0	0	0	3
GC_00000996	0	0	0	1	0	0	0	1
GC_00000997	0	0	0	1	0	0	0	1
GC_00000998	0	0	0	1	0	0	0	1
GC_00000999	0	0	0	1	0	0	0	1
GC_00001000	0	0	0	1	0	0	0	2
GC_00001001	0	0	0	1	0	0	0	1
GC_00001002	0	0	0	1	0	0	0	1
GC_00001003	0	0	0	1	0	0	0	1
GC_00001004	0	0	0	1	0	0	0	1
GC_00001005	0	0	0	1	0	0	0	1
GC_00001006	0	0	0	1	0	0	0	1
GC_00001007	0	0	0	1	0	0	0	1
GC_00001008	0	0	0	1	0	0	0	1
GC_00001009	0	0	0	1	0	0	0	2
GC_00001010	0	0	0	1	0	0	0	1
GC_00001011	0	0	0	1	0	0	0	2
GC_00001012	0	0	0	1	0	0	0	1
GC_00001013	0	0	0	1	0	0	0	1
GC_00001014	0	0	0	1	0	0	0	1
GC_00001015	0	0	0	1	0	0	0	1
GC_00001016	0	0	0	1	0	0	0	1
GC_00001017	0	0	0	1	0	0	0	1
GC_00001018	0	0	0	1	0	0	0	1
GC_00001019	0	0	0	1	0	0	0	1
GC_00001020	0	0	0	1	0	0	0	1
GC_00001021	0	0	0	1	0	0	0	1
GC_00001022	0	0	0	1	0	0	0	1
GC_00001023	0	0	0	1	0	0	0	1
GC_00001024	0	0	0	1	0	0	0	1
GC_00001025	0	0	0	1	0	0	0	1
GC_00001026	0	0	0	1	0	0	0	3
GC_00001027	0	0	0	1	0	0	0	1
GC_00001028	0	0	0	1	0	0	0	2
GC_00001029	0.5833333333333334	0	0	0.4166666666666667	0	0	0	2
GC_00001030	0	0	0	1	0	0	0	1
GC_00001031	1	0	0	0	0	0	0	2
GC_00001032	0	0	0	1	0	0	0	1
GC_00001033	0	0	0	1	0	0	0	2
GC_00001034	0	0	0	1	0	0	0	2
GC_00001035	0	0	0	1	0	0	0	1
GC_00001036	0	0	0	1	0	0	0	1
GC_00001037	0	0	0	1	0	0	0	1
GC_00001038	0	0	0	1	0	0	0	1
GC_00001039	0	0	0	1	0	0	0	1
GC_00001040	0	0	0	1	0	0	0	2
GC_00001041	0	0	1	0	0	0	0	1
GC_00001042	0	0	0	1	0	0	0	1
GC_00001043	0	0	0	1	0	0	0	1
GC_00001044	0	0	0	1	0	0	0	1
GC_00001045	0	0	0	1	0	0	0	1
GC_00001046	0	0	0	1	0	0	0	1
GC_00001047	0	0	0	1	0	0	0	1
GC_00001048	0.16666666666666666	0	0	0.8333333333333334	0	0	0	2
GC_00001049	0	0	0	1	0	0	0	1
GC_00001050	0	0	0	1	0	0	0	1
GC_00001051	0	0	0	1	0	0	0	2
GC_00001052	0	0	0	1	0	0	0	1
GC_00001053	0	0	0	1	0	0	0	1
GC_00001054	0	0	0	1	0	0	0	1
GC_00001055	0	0	1	0	0	0	0	1
GC_00001056	0	0	0	1	0	0	0	2
GC_00001057	0	0	0	1	0	0	0	1
GC_00001058	0	0	0	1	0	0	0	1
GC_00001059	0	0	0	1	0	0	0	1
GC_00001060	0	0	0	1	0	0	0	2
GC_00001061	0	0	0	1	0	0	0	1
GC_00001062	0.08333333333333333	0	0	0.9166666666666666	0	0	0	1
GC_00001063	0	0	0	1	0	0	0	1
GC_00001064	1	0	0	0	0	0	0	1
GC_00001065	0	0	0	1	0	0	0	1
GC_00001066	0	0	0	1	0	0	0	2
GC_00001067	0	0	0	1	0	0	0	1
GC_00001068	0	0	0	1	0	0	0	1
GC_00001069	0	0	0	1	0	0	0	1
GC_00001070	0	0	1	0	0	0	0	1
GC_00001071	0	0	0	1	0	0	0	2
GC_00001072	0	0	0	0.9166666666666666	0	0.08333333333333333	0	3
GC_00001073	0	0	0	1	0	0	0	2
GC_00001074	0	0	1	0	0	0	0	3
GC_00001075	0	0	0	1	0	0	0	1
GC_00001076	0	0	0	1	0	0	0	1
GC_00001077	0	0	0	1	0	0	0	1
GC_00001078	0	0	0	1	0	0	0	1
GC_00001079	0	0	0	1	0	0	0	2
GC_00001080	0	0	0	1	0	0	0	1
GC_00001081	0	0	0	1	0	0	0	1
GC_00001082	0	0	0	1	0	0	0	1
GC_00001083	1	0	0	0	0	0	0	1
GC_00001084	0	0	1	0	0	0	0	1
GC_00001085	0	0	0	1	0	0	0	1
GC_00001086	0	0	0	1	0	0	0	1
GC_00001087	0	0	0	1	0	0	0	1
GC_00001088	0	0	0	1	0	0	0	1
GC_00001089	0	0	0	1	0	0	0	1
GC_00001090	0	0	0	1	0	0	0	2
GC_00001091	0	0	0	1	0	0	0	2
GC_00001092	0	0	0	1	0	0	0	1
GC_00001093	0	0	1	0	0	0	0	1
GC_00001094	0	0	0	1	0	0	0	1
GC_00001095	0	0	0	1	0	0	0	2
GC_00001096	0	0	1	0	0	0	0	1
GC_00001097	0	0	0	1	0	0	0	1
GC_00001098	0	0	1	0	0	0	0	1
GC_00001099	0	0	0	1	0	0	0	1
